MARQUE,TYPE_PRODUIT|MODELE|MPN|EAN|SKU|TITRE_FRANCAIS|TITRE_ANGLAIS|TITRE_ESPAGNOL|TITRE_ITALIEN|TITRE_ALLEMAND|PartnerID|DIMENSIONS|MATERIAU|COULEUR|IMAGE_1|IMAGE_2|IMAGE_3|IMAGE_4|VIDEO|PDF|DESCRIPTION_FR|DESCRIPTION_GB|DESCRIPTION_DE|DESCRIPTION_ES|DESCRIPTION_IT|COLLECTION|ANNEE_CREATION|DESIGNER|STYLE|MOTIF|PAYS|DATE_NOUVEAUTE|URL_PAGE_PRODUIT|PRIX|PRIX_PROMOTION|DATE_DEBUT_PROMOTION|DATE_FIN_PROMOTION|VENTES_PRIVEES|MARKETPLACE|STOCK|DELAI_AVANT_EXPEDITION|MODE_DE_LIVRAISON 1|MODE_DE_LIVRAISON 2|ZONES_DE_LIVRAISON|PRIX_DE_LIVRAISON MODE 1|PRIX_DE_LIVRAISON MODE 2|PRIX_DE_LIVRAISON MODE 3|PRIX_DEFAUT_MODE 1|PRIX_DEFAUT_MODE 2|PRIX_DEFAUT_MODE 3
|Console|Console||3663256281646||Console miroir design contemporain - Alliance|||||5610||||https://meublesmoss.com/12122-medium_default/console-miroir-design-contemporain-alliance.jpg|https://meublesmoss.com/12123-medium_default/console-miroir-design-contemporain-alliance.jpg|https://meublesmoss.com/12124-medium_default/console-miroir-design-contemporain-alliance.jpg||||Originale dans sa forme, cette console créera un effet décalé dans votre intérieur. Tout en équilibre et en reflets, cette étonnante console miroir est la touche fantaisie idéale pour votre intérieur. Elle se plaira dans une entrée et illuminera l'espace grâce à ses nombreuses façades en miroir. La console Alliance est entièrement recouverte de miroirs. Idéalement placée dans une entrée, elle apportera de la luminosité avec son placage miroir et une touche de design original avec son pied décalé. Vous pouvez également l'associer dans une décoration de style art déco.||||||||||||https://jump.beezup.com/487~265431289~a7b101e673944c6eb45e2d42b10ae9d7|599.00|349.00|||||13|2|||Europe|69|||||
|Chaise|Chaise||3663256282001||Chaise capitonnée en simili pieds noirs - Solvig|||||5633_2681||||https://meublesmoss.com/14006-medium_default/chaise-capitonnee-en-simili-pieds-noirs-solvig.jpg|https://meublesmoss.com/14008-medium_default/chaise-capitonnee-en-simili-pieds-noirs-solvig.jpg|https://meublesmoss.com/14010-medium_default/chaise-capitonnee-en-simili-pieds-noirs-solvig.jpg|https://meublesmoss.com/14009-medium_default/chaise-capitonnee-en-simili-pieds-noirs-solvig.jpg|||Pour un confort sans égal, cette chaise capitonnée aux lignes épurées sera idéale au coté d'une table au style scandinave ou d'un bureau. Très tendance, elle s'intègrera facilement à votre intérieur grâce à sa déclinaison en divers coloris de simili unis.||||||||||||https://jump.beezup.com/487~265431290~a7b101e673944c6eb45e2d42b10ae9d7|189.00|129.00|||||14|2|||Europe|10|||||
|Miroir|Miroir||3663256281776||Miroir design multi-facettes - Illusion|||||5625||||https://meublesmoss.com/7713-medium_default/miroir-design-multi-facettes-illusion.jpg|https://meublesmoss.com/7712-medium_default/miroir-design-multi-facettes-illusion.jpg|||||Découvrez le miroir multi-facettes Illusion. Donnez un effet visuel unique à votre salon design grâce à ce miroir et ses nombreuses facettes rectangulaires qui sauront parfaitement refléter la beauté de votre intérieur tendance et lui donner de l'originalité. Vous apprécierez les finitions de ce miroir design, la robustesse de sont cadre et de ses attaches !||||||||||||https://jump.beezup.com/487~265431291~a7b101e673944c6eb45e2d42b10ae9d7|389.00|289.00|||||14|2|||Europe|69|||||
|Chaise|Chaise||3663256281912||Chaise contemporaine en velours pieds noir - Lisbonne|||||5631_2836||||https://meublesmoss.com/5896-medium_default/chaise-contemporaine-en-velours-pieds-noir-lisbonne.jpg|https://meublesmoss.com/5901-medium_default/chaise-contemporaine-en-velours-pieds-noir-lisbonne.jpg|https://meublesmoss.com/5900-medium_default/chaise-contemporaine-en-velours-pieds-noir-lisbonne.jpg|https://meublesmoss.com/5906-medium_default/chaise-contemporaine-en-velours-pieds-noir-lisbonne.jpg|||Grâce à son haut dossier habillé, la chaise contemporaine Lisbonne vous accueillera confortablement pour partager vos repas. Son mince piètement en métal noir supporte son assise et son dossier généreusement rembourrés sur le devant de l'assise. Vous pourrez l'utiliser également comme chaise de table dans votre salon salle à manger ou comme chaise cocooning dans votre chambre.||||||||||||https://jump.beezup.com/487~265431292~a7b101e673944c6eb45e2d42b10ae9d7|139.00||||||25|2|||Europe|10|||||
|Divan|Fauteuil & Canapé||3663256282247||Canapé modulable en velours - Bonin|||||5638_1640||||https://meublesmoss.com/5975-medium_default/canape-modulable-en-velours-bonin.jpg|https://meublesmoss.com/5978-medium_default/canape-modulable-en-velours-bonin.jpg|https://meublesmoss.com/5983-medium_default/canape-modulable-en-velours-bonin.jpg|https://meublesmoss.com/5995-medium_default/canape-modulable-en-velours-bonin.jpg|||Équipez votre salon avec les modules du canapé velours Bonin. Composez avec plusieurs modules, ce canapé vous permettra profiter de vos moments détente en famille ou de vos amis pour des soirées plus festives.Vendu par module composé de deux dossiers et un coussin chacun.||||||||||||https://jump.beezup.com/487~265431293~a7b101e673944c6eb45e2d42b10ae9d7|679.00||||||2|2|||Europe|69|||||
|Divan|Fauteuil & Canapé||3663256282421||Canapé 2 places velours avec dossier modulable - Lenny|||||5642_1614||||https://meublesmoss.com/8633-medium_default/canape-2-places-velours-avec-dossier-modulable-lenny.jpg|https://meublesmoss.com/8634-medium_default/canape-2-places-velours-avec-dossier-modulable-lenny.jpg|https://meublesmoss.com/8635-medium_default/canape-2-places-velours-avec-dossier-modulable-lenny.jpg|https://meublesmoss.com/8636-medium_default/canape-2-places-velours-avec-dossier-modulable-lenny.jpg|||Disponible dans différents coloris, ce canapé 2 places tout confort s'adaptera à vos besoins. Avancez ou reculez les dossiers d'un simple geste et obtenez une assise conçue pour la détente, qui soutiendra vos jambes. Les dossiers sont dissociables. Sa ligne design avec un piétement métallique sobre sera facile à intégrer dans tous les styles de salon, contemporains comme plus classiques.||||||||||||https://jump.beezup.com/487~265431294~a7b101e673944c6eb45e2d42b10ae9d7|969.00|899.00|||||1|2|||Europe|100|||||
|Divan|Fauteuil & Canapé||3663256282582||Fauteuil design relax pivotant en velours - Milan|||||5645_1454||||https://meublesmoss.com/6101-medium_default/fauteuil-design-relax-pivotant-en-velours-milan.jpg|https://meublesmoss.com/6105-medium_default/fauteuil-design-relax-pivotant-en-velours-milan.jpg|https://meublesmoss.com/6108-medium_default/fauteuil-design-relax-pivotant-en-velours-milan.jpg|https://meublesmoss.com/6111-medium_default/fauteuil-design-relax-pivotant-en-velours-milan.jpg|||Découvrez le fauteuil Milan et son design original et contemporain. Monté sur socle pivotant en métal chromé, ce fauteuil design au style unique vous surprendra par son confort.||||||||||||https://jump.beezup.com/487~265431295~a7b101e673944c6eb45e2d42b10ae9d7|489.00|459.00|||||1|2|||Europe|69|||||
|Coiffeuse|Bureau, Coiffeuse & Console||3663256281714||Bureau coiffeuse miroir et strass - Manihi|||||5618_2145||||https://meublesmoss.com/14276-medium_default/bureau-coiffeuse-miroir-et-strass-manihi.jpg|https://meublesmoss.com/12031-medium_default/bureau-coiffeuse-miroir-et-strass-manihi.jpg|https://meublesmoss.com/12030-medium_default/bureau-coiffeuse-miroir-et-strass-manihi.jpg|https://meublesmoss.com/12032-medium_default/bureau-coiffeuse-miroir-et-strass-manihi.jpg|||Cette coiffeuse ou bureau tout en miroir est pourvu de strass effet diamant et possède de nombreux tiroirs. Raffiné et élégant, le design de ce bureau miroir ne laissera pas indifférent et donnera du chic à votre pièce. Ses façades miroir refléteront la lumière et donneront un ambiance très cosy. Ce bureau design ou table de maquillage, est pourvu de grand rangements appréciables. Il sera idéal placé dans une chambre ou un salon. Beaucoup de modernité se dégage de ce bureau ou coiffeuse miroir de 120 cm d’envergure, dont les pieds renferment 7 tiroirs pour gagner en espaces de rangements. Vous pourrez facilement y glisser une chaise pour créer un espace de mise en beauté dans une chambre ou l’associer à un fauteuil pour l’utiliser comme bureau.||||||||||||https://jump.beezup.com/487~265431296~a7b101e673944c6eb45e2d42b10ae9d7|699.00||||||18|2|||Europe|59|||||
|Salle à manger|Table de salle à manger||3663256281899||Table à manger extensible 200/300 en verre et pieds marbre-valeria|||||5632_2478||||https://meublesmoss.com/5918-medium_default/table-a-manger-extensible-200300-en-verre-et-pieds-marbre-valeria.jpg|https://meublesmoss.com/5921-medium_default/table-a-manger-extensible-200300-en-verre-et-pieds-marbre-valeria.jpg|https://meublesmoss.com/11561-medium_default/table-a-manger-extensible-200300-en-verre-et-pieds-marbre-valeria.jpg|https://meublesmoss.com/11565-medium_default/table-a-manger-extensible-200300-en-verre-et-pieds-marbre-valeria.jpg|||Laissez-vous séduire par cette table de salle à manger design Valeria, extensible, elle vous permettra de recevoir jusqu'à 12 convives. Ses rallonges s'ajoutent en un seul coup de main, également elles se glissent sous la table pour ne pas vous encombrer. La table Valéria dispose d'un piètement en marbre blanc, ce piètement apportera élégance et chic à votre intérieur. Le plateau de cette table est en verre trempé et il laisse percevoir le très beau mécanisme.||||||||||||https://jump.beezup.com/487~265431297~a7b101e673944c6eb45e2d42b10ae9d7|1939.00|1499.00|||||20|2|||Europe|150|||||
|Chaise|Chaise||3663256272934||Chaise XL rétro dossier ouvert en velours - Leonie XL|||||5356||||https://meublesmoss.com/13933-medium_default/chaise-xl-retro-dossier-ouvert-en-velours-leonie-xl.jpg|https://meublesmoss.com/4884-medium_default/chaise-xl-retro-dossier-ouvert-en-velours-leonie-xl.jpg|https://meublesmoss.com/4885-medium_default/chaise-xl-retro-dossier-ouvert-en-velours-leonie-xl.jpg|https://meublesmoss.com/4886-medium_default/chaise-xl-retro-dossier-ouvert-en-velours-leonie-xl.jpg|||Lignes épurées et rétro pour cette chaise en velours qui vous accueillera confortablement dans votre pièce à vivre. Son dossier et son assise habillés de velours sont généreusement rembourrés et reposent sur des pieds en fuseaux métalliques. Élégante avec son piètement de métal noir rehaussé de détails laiton, dorés, cette chaise rétro ou art déco fera sensation dans votre salon. Cette chaise vintage est déclinée en 4 belles nuances foncées de velours. chaise en velours bleu, grise, rouge et verte.||||||||||||https://jump.beezup.com/487~265431298~a7b101e673944c6eb45e2d42b10ae9d7|199.00|119.00|||||40|2|||Europe|10|||||
|Chaise|Chaise||3663256274198||Chaise en velours capitonnée avec poignée, pieds chromés - Romane|||||5423||||https://meublesmoss.com/14052-medium_default/chaise-en-velours-capitonnee-avec-poignee-pieds-chromes-romane.jpg|https://meublesmoss.com/5012-medium_default/chaise-en-velours-capitonnee-avec-poignee-pieds-chromes-romane.jpg|https://meublesmoss.com/5016-medium_default/chaise-en-velours-capitonnee-avec-poignee-pieds-chromes-romane.jpg|https://meublesmoss.com/5018-medium_default/chaise-en-velours-capitonnee-avec-poignee-pieds-chromes-romane.jpg|||La chaise Romane vous permet de mêler baroque et élégance, grâce à son revêtement en velours et son dossier capitonné.Une chaise très douce au toucher et confortable qui sera parfaite dans une chambre ou une salle à manger baroque. La chaise Romane s'accordera avec un intérieur à la décoration moderne ou plus classique. L'anneau en inox chromé situé à l'arrière de cette chaise apporte la touche d'originalité à votre intérieur. Il rappelle discrètement la couleur des pieds en inox chromé.||||||||||||https://jump.beezup.com/487~265431301~a7b101e673944c6eb45e2d42b10ae9d7|249.00|219.00|||||117|2|||Europe|20|||||
|Table basse carrée|Table basse||3663256281608||Table basse miroir rectangulaire dorée - Raven|||||5606_2234||||https://meublesmoss.com/5816-medium_default/table-basse-miroir-rectangulaire-doree-raven.jpg||||||Originale, elle surprendra avec goût vos invités. Une table basse originale et agréable à l’œil qui change tout dans votre intérieur. Elle reflétera toute la beauté de la décoration de votre salon. Gardant des lignes simples, elle est un atout design exceptionnel.||||||||||||https://jump.beezup.com/487~265431302~a7b101e673944c6eb45e2d42b10ae9d7|499.00|429.00|||||27|2|||Europe|59|||||
|Salle à manger|Table de salle à manger||3663256281783||Table de salle à manger extensible en verre et pieds chromes - Dakota|||||5626||||https://meublesmoss.com/12528-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-chromes-dakota.jpg|https://meublesmoss.com/12524-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-chromes-dakota.jpg|https://meublesmoss.com/12525-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-chromes-dakota.jpg|https://meublesmoss.com/12526-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-chromes-dakota.jpg|||Alliance de métal et de verre pour cette table design chic et choc qui trouvera sa place dans votre salle à manger ou dans la cuisine. Vous aimerez ses pieds en métal chromé inoxydable et vous apprécierez la légèreté de son plateau en verre trempé, très résistant et qui laisse percevoir un trés beau mécanisme.||||||||||||https://jump.beezup.com/487~265431303~a7b101e673944c6eb45e2d42b10ae9d7|899.00|799.00|||||31|2|||Europe|75|||||
|Salle à manger|Table de salle à manger||3663256281837||Table de salle à manger extensible en verre et pieds bois - Joyce|||||5627_2483||||https://meublesmoss.com/12505-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-bois-joyce.jpg|https://meublesmoss.com/12506-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-bois-joyce.jpg|https://meublesmoss.com/12507-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-bois-joyce.jpg|https://meublesmoss.com/12508-medium_default/table-de-salle-a-manger-extensible-en-verre-et-pieds-bois-joyce.jpg|||Alliance de bois et de verre pour cette table chic et choc qui trouvera sa place dans votre salle à manger ou dans la cuisine. Vous aimerez ses pieds en bois et vous apprécierez la beauté du mécanisme et son plateau en verre trempé, très résistant.||||||||||||https://jump.beezup.com/487~265431304~a7b101e673944c6eb45e2d42b10ae9d7|1099.00||||||0|2|||Europe|75|||||
|Salle à manger|Table de salle à manger||3663256281875||Table design extensible céramique pied métal noir croisé 240-Timéo|||||5630||||https://meublesmoss.com/11376-medium_default/table-design-extensible-ceramique-pied-metal-noir-croise-240-timeo.jpg|https://meublesmoss.com/5882-medium_default/table-design-extensible-ceramique-pied-metal-noir-croise-240-timeo.jpg|https://meublesmoss.com/5886-medium_default/table-design-extensible-ceramique-pied-metal-noir-croise-240-timeo.jpg|https://meublesmoss.com/5887-medium_default/table-design-extensible-ceramique-pied-metal-noir-croise-240-timeo.jpg|||La table Timéo se pare d'un revêtement céramique pour séduire les amateurs de meubles designs et contemporains. Pratique et ultra-tendance, cette table rectangulaire avec ces rallonges, qui vous permettra d'agrandir votre table , pour recevoir jusqu'à 10 convives. Une table à manger atypique avec ses pieds en métal noir qui s’entrecroisent dans un ballet géométrique et harmonieux.||||||||||||https://jump.beezup.com/487~265431305~a7b101e673944c6eb45e2d42b10ae9d7|1999.00|1799.00|||||16|2|||Europe|150|||||
|Chambre|Lit||3663256282209||Lit coffre en Velours capitonné design 160 x 200 - Abulis|||||5637_3225||||https://meublesmoss.com/11615-medium_default/lit-coffre-en-velours-capitonne-design-160-x-200-abulis-.jpg|https://meublesmoss.com/11614-medium_default/lit-coffre-en-velours-capitonne-design-160-x-200-abulis-.jpg|https://meublesmoss.com/11609-medium_default/lit-coffre-en-velours-capitonne-design-160-x-200-abulis-.jpg|https://meublesmoss.com/11613-medium_default/lit-coffre-en-velours-capitonne-design-160-x-200-abulis-.jpg|||Élégant et contemporain, ce lit en velours vous promet de douces nuits. Sa tête capitonnée en plus d'être généreusement rembourrée se module sur sa largeur pour plus de confort. En effet, les côtés de sa tête se replient manuellement pour créer un retour et vous permettre ainsi de positionner la tête de lit à votre guise. Afin de s'accorder au mieux à votre espace nuit, ce lit en 160 cm vous est proposé en 3 belles nuances de velours gris. Un lit douillet au revêtement velours et aux finitions raffinées très couture dans un style Italien. Son style cosy permet de s'adapter à tout intérieur, classique ou moderne. Le velours est un tissu qui varie en fonction de la luminosité et du point de vue. En fonction de ses deux critères, il apparaît plus sombre ou plus clair.||||||||||||https://jump.beezup.com/487~265431306~a7b101e673944c6eb45e2d42b10ae9d7|739.00|599.00|||||37|2|||Europe|89|||||
